,Date,State,Natural Gas Consumption (MMcf)
1330,Nov-10,Georgia,11283.219
1331,Dec-10,Georgia,28829.58
1332,Jan-11,Georgia,28427.285
1333,Feb-11,Georgia,16765.613
1334,Mar-11,Georgia,11365.599
1335,Apr-11,Georgia,5385.692
1336,May-11,Georgia,4386.782
1337,Jun-11,Georgia,3367.277
1338,Jul-11,Georgia,3241.463
1339,Aug-11,Georgia,3296.582
1340,Sep-11,Georgia,3555.666
1341,Oct-11,Georgia,6564.059
1342,Nov-11,Georgia,11101.66
1343,Dec-11,Georgia,15877.642
1344,Jan-12,Georgia,18748.722
1345,Feb-12,Georgia,14380.538
1346,Mar-12,Georgia,7144.238
1347,Apr-12,Georgia,5163.891
1348,May-12,Georgia,3807.54
1349,Jun-12,Georgia,3373.002
1350,Jul-12,Georgia,3159.306
1351,Aug-12,Georgia,3397.593
1352,Sep-12,Georgia,3460.418
1353,Oct-12,Georgia,5851.205
1354,Nov-12,Georgia,12989.311
1355,Dec-12,Georgia,16187.738
1356,Jan-13,Georgia,18330.821
1357,Feb-13,Georgia,19031.372
1358,Mar-13,Georgia,17837.035
1359,Apr-13,Georgia,7152.663
1360,May-13,Georgia,5172.896
1361,Jun-13,Georgia,3605.367
1362,Jul-13,Georgia,3533.906
1363,Aug-13,Georgia,3565.965
1364,Sep-13,Georgia,3576.423
1365,Oct-13,Georgia,5584.801
1366,Nov-13,Georgia,14538.167
1367,Dec-13,Georgia,19699.582
1368,Jan-14,Georgia,32809.271
1369,Feb-14,Georgia,19417.776
1370,Mar-14,Georgia,15231.994
1371,Apr-14,Georgia,7144.718
1372,May-14,Georgia,4458.113
1373,Jun-14,Georgia,3616.945
1374,Jul-14,Georgia,3537.173
1375,Aug-14,Georgia,3540.363
1376,Sep-14,Georgia,3577.423
1377,Oct-14,Georgia,5532.809
1378,Nov-14,Georgia,17291.731
1379,Dec-14,Georgia,18323.918
1380,Jan-15,Georgia,26213.608
1381,Feb-15,Georgia,26722.575
1382,Mar-15,Georgia,12196.042
1383,Apr-15,Georgia,5538.498
1384,May-15,Georgia,4354.034
1385,Jun-15,Georgia,3678.626
1386,Jul-15,Georgia,3662.766
1387,Aug-15,Georgia,3750.69
1388,Sep-15,Georgia,3800.462
1389,Oct-15,Georgia,5882.946
1390,Nov-15,Georgia,10264.695
1391,Dec-15,Georgia,11963.127
1392,Jan-16,Georgia,26055.689
1393,Feb-16,Georgia,19769.065
1394,Mar-16,Georgia,9578.638
1395,Apr-16,Georgia,6476.277
1396,May-16,Georgia,4641.66
1397,Jun-16,Georgia,3771.967
1398,Jul-16,Georgia,3640.836
1399,Aug-16,Georgia,3829.879
1400,Sep-16,Georgia,3794.897
1401,Oct-16,Georgia,4811.522
1402,Nov-16,Georgia,10124.983
1403,Dec-16,Georgia,19426.371
1404,Jan-17,Georgia,18075.64
1405,Feb-17,Georgia,12391.292
1406,Mar-17,Georgia,12823.304
1407,Apr-17,Georgia,5703.751
1408,May-17,Georgia,4932.575
1409,Jun-17,Georgia,4102.532
1410,Jul-17,Georgia,3935.577
1411,Aug-17,Georgia,4043.516
1412,Sep-17,Georgia,4100.474
1413,Oct-17,Georgia,6714.846
1414,Nov-17,Georgia,12099.894
1415,Dec-17,Georgia,22325.97
1416,Jan-18,Georgia,30720.319
1417,Feb-18,Georgia,12258.552
1418,Mar-18,Georgia,15721.162
1419,Apr-18,Georgia,8844.162
1420,May-18,Georgia,4736.238
1421,Jun-18,Georgia,3980.85
1422,Jul-18,Georgia,3928.044
1423,Aug-18,Georgia,4104.887
1424,Sep-18,Georgia,3894.374
1425,Oct-18,Georgia,6319.412
1426,Nov-18,Georgia,17175.715
1427,Dec-18,Georgia,21401.018
1428,Jan-19,Georgia,24577.496
1429,Feb-19,Georgia,15173.435
1430,Mar-19,Georgia,14618.01
1431,Apr-19,Georgia,6864.05
1432,May-19,Georgia,4606.803
1433,Jun-19,Georgia,4111.58
1434,Jul-19,Georgia,6701.009
1435,Aug-19,Georgia,3952.139
1436,Sep-19,Georgia,3811.411
1437,Oct-19,Georgia,5453.379
1438,Nov-19,Georgia,14859.091
1439,Dec-19,Georgia,18521.038
1440,Jan-20,Georgia,21092.806
1441,Feb-20,Georgia,19284.784
1442,Mar-20,Georgia,10678.976
1443,Apr-20,Georgia,7419.582
1444,May-20,Georgia,5774.837
1445,Jun-20,Georgia,4295.598
1446,Jul-20,Georgia,3949.27
1447,Aug-20,Georgia,4023.024
1448,Sep-20,Georgia,4335.49
1449,Oct-20,Georgia,5501.309
1450,Nov-20,Georgia,10773.228
1451,Dec-20,Georgia,22743.6
1452,Jan-10,Hawaii,52.113
1453,Feb-10,Hawaii,43.263
1454,Mar-10,Hawaii,44.329
1455,Apr-10,Hawaii,49.669
1456,May-10,Hawaii,41.987
1457,Jun-10,Hawaii,41.634
1458,Jul-10,Hawaii,43.395
1459,Aug-10,Hawaii,41.225
1460,Sep-10,Hawaii,35.299
1461,Oct-10,Hawaii,37.171
1462,Nov-10,Hawaii,36.831
1463,Dec-10,Hawaii,41.864
1464,Jan-11,Hawaii,47.381
1465,Feb-11,Hawaii,41.09
1466,Mar-11,Hawaii,40.029
1467,Apr-11,Hawaii,43.692
1468,May-11,Hawaii,41.373
1469,Jun-11,Hawaii,41.305
1470,Jul-11,Hawaii,39.932
1471,Aug-11,Hawaii,35.419
1472,Sep-11,Hawaii,42.058
1473,Oct-11,Hawaii,36.462
1474,Nov-11,Hawaii,35.693
1475,Dec-11,Hawaii,41.913
1476,Jan-12,Hawaii,48.153
1477,Feb-12,Hawaii,41.32
1478,Mar-12,Hawaii,44.808
1479,Apr-12,Hawaii,46.046
1480,May-12,Hawaii,41.177
1481,Jun-12,Hawaii,42.047
1482,Jul-12,Hawaii,38.385
1483,Aug-12,Hawaii,36.985
1484,Sep-12,Hawaii,35.381
1485,Oct-12,Hawaii,33.52
1486,Nov-12,Hawaii,36.379
1487,Dec-12,Hawaii,37.246
1488,Jan-13,Hawaii,51.598
1489,Feb-13,Hawaii,50.408
1490,Mar-13,Hawaii,48.108
1491,Apr-13,Hawaii,49.407
1492,May-13,Hawaii,50.411
1493,Jun-13,Hawaii,50.329
1494,Jul-13,Hawaii,46.541
1495,Aug-13,Hawaii,47.075
1496,Sep-13,Hawaii,46.551
1497,Oct-13,Hawaii,44.054
1498,Nov-13,Hawaii,48.403
1499,Dec-13,Hawaii,49.188
1500,Jan-14,Hawaii,57.302
1501,Feb-14,Hawaii,53.125
1502,Mar-14,Hawaii,49.753
1503,Apr-14,Hawaii,53.121
1504,May-14,Hawaii,49.319
1505,Jun-14,Hawaii,48.078
1506,Jul-14,Hawaii,47.723
1507,Aug-14,Hawaii,44.385
